customer_id,gender,Age,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car
1566,Male,58.0,95,Executive Secretary,Argiculture,Mass Customer,No
1568,Female,40.0,78,Chemical Engineer,Manufacturing,Mass Customer,Yes
1570,Female,24.0,70,Staff Accountant III,Entertainment,Mass Customer,No
1571,Male,39.0,19,Clinical Specialist,Health,Mass Customer,Yes
1572,Male,62.0,51,Recruiting Manager,Financial Services,High Net Worth,Yes
1573,Female,25.0,48,Web Designer I,Property,Mass Customer,Yes
1575,Female,31.0,82,Design Engineer,Retail,Mass Customer,No
1576,Male,34.0,77,VP Marketing,Financial Services,Mass Customer,No
1577,Female,43.0,87,Automation Specialist I,Manufacturing,High Net Worth,No
1579,Female,42.0,40,Desktop Support Technician,Financial Services,Affluent Customer,Yes
1580,Male,38.0,23,Associate Professor,Retail,High Net Worth,No
1581,Female,46.0,26,Recruiter,Argiculture,Mass Customer,No
1582,Male,42.0,32,Office Assistant III,Property,Mass Customer,No
1585,Male,59.0,87,Pharmacist,Health,Mass Customer,Yes
1586,Female,34.0,47,Physical Therapy Assistant,Manufacturing,High Net Worth,No
1588,Male,37.0,24,Administrative Officer,IT,High Net Worth,Yes
1589,Male,30.0,83,Human Resources Manager,Health,Mass Customer,Yes
1590,Female,54.0,8,Assistant Manager,Retail,Mass Customer,No
1591,Male,43.0,4,Operator,Manufacturing,Mass Customer,Yes
1593,Female,40.0,69,Tax Accountant,IT,Mass Customer,No
1594,Male,38.0,62,Human Resources Manager,Property,Mass Customer,No
1595,Female,44.0,15,Senior Financial Analyst,Financial Services,High Net Worth,Yes
1596,Male,50.0,2,Cost Accountant,Financial Services,High Net Worth,Yes
1597,Male,43.0,93,Nurse Practicioner,Retail,Affluent Customer,No
1600,Female,35.0,20,Senior Financial Analyst,Financial Services,High Net Worth,No
1601,Female,27.0,45,Desktop Support Technician,Manufacturing,Affluent Customer,No
1603,Male,31.0,89,Quality Engineer,Manufacturing,Affluent Customer,Yes
1607,Female,32.0,39,Marketing Assistant,Retail,Mass Customer,Yes
1612,Male,33.0,70,Community Outreach Specialist,Financial Services,High Net Worth,Yes
1616,Male,64.0,75,Media Manager II,Retail,High Net Worth,Yes
1617,Female,41.0,97,Compensation Analyst,Financial Services,Affluent Customer,No
1621,Female,45.0,10,Social Worker,Health,Mass Customer,No
1623,Female,22.0,29,Software Test Engineer III,Entertainment,High Net Worth,Yes
1624,Male,40.0,18,Compensation Analyst,Financial Services,Mass Customer,Yes
1625,Male,42.0,20,Information Systems Manager,Property,Mass Customer,Yes
1627,Male,58.0,44,Librarian,Entertainment,Affluent Customer,No
1629,Male,45.0,46,VP Accounting,Financial Services,Mass Customer,No
1630,Female,35.0,63,Professor,Manufacturing,Mass Customer,No
1631,Male,23.0,11,Speech Pathologist,Financial Services,Affluent Customer,No
1632,Male,34.0,43,Electrical Engineer,Manufacturing,High Net Worth,Yes
1633,Female,55.0,16,Mechanical Systems Engineer,Property,High Net Worth,Yes
1634,Female,49.0,20,Director of Sales,Manufacturing,Affluent Customer,No
1635,Female,48.0,36,Safety Technician IV,Financial Services,Mass Customer,No
1636,Female,40.0,65,Chemical Engineer,Manufacturing,High Net Worth,Yes
1637,Male,51.0,78,Statistician II,Manufacturing,High Net Worth,No
1638,Male,28.0,55,Speech Pathologist,Financial Services,Mass Customer,Yes
1641,Male,47.0,29,Community Outreach Specialist,Financial Services,Mass Customer,No
1642,Male,37.0,97,Systems Administrator II,Manufacturing,Affluent Customer,Yes
1644,Male,50.0,57,Speech Pathologist,Health,Mass Customer,No
1646,Female,25.0,39,Senior Financial Analyst,Financial Services,Mass Customer,Yes
1648,Female,38.0,22,VP Accounting,Financial Services,Mass Customer,No
1649,Male,57.0,6,Chief Design Engineer,Property,Mass Customer,No
1652,Female,38.0,53,Operator,Manufacturing,High Net Worth,Yes
1654,Female,31.0,67,Professor,IT,High Net Worth,Yes
1655,Male,37.0,38,Electrical Engineer,Manufacturing,Affluent Customer,Yes
1656,Male,42.0,59,Chief Design Engineer,Financial Services,Mass Customer,Yes
1657,Male,43.0,11,Computer Systems Analyst III,Financial Services,Mass Customer,No
1658,Female,26.0,17,Sales Representative,Retail,Mass Customer,Yes
1659,Female,30.0,75,Software Consultant,Property,High Net Worth,Yes
1660,Male,40.0,85,Internal Auditor,Retail,Affluent Customer,No
1661,Female,41.0,21,Administrative Assistant IV,Health,Affluent Customer,No
1662,Female,64.0,40,Electrical Engineer,Manufacturing,High Net Worth,No
1663,Female,42.0,68,VP Quality Control,Property,High Net Worth,Yes
1664,Male,44.0,11,Chemical Engineer,Manufacturing,Affluent Customer,Yes
1665,Male,42.0,48,Quality Engineer,Telecommunications,Mass Customer,No
1667,Male,65.0,67,Geological Engineer,Manufacturing,High Net Worth,No
1668,Female,54.0,75,Financial Advisor,Financial Services,Mass Customer,No
1669,Male,42.0,74,VP Accounting,Financial Services,High Net Worth,Yes
1670,Female,41.0,30,Web Designer II,Retail,Mass Customer,No
1671,Female,63.0,69,Account Executive,Property,Mass Customer,Yes
1672,Female,57.0,21,Design Engineer,IT,Affluent Customer,Yes
1673,Female,41.0,45,Professor,Financial Services,Affluent Customer,Yes
1674,Female,42.0,97,Civil Engineer,Manufacturing,High Net Worth,No
1675,Male,64.0,76,Engineer I,Manufacturing,Affluent Customer,Yes
1676,Male,45.0,63,Information Systems Manager,Health,Mass Customer,No
1677,Female,62.0,56,Editor,Health,Affluent Customer,Yes
1679,Female,44.0,92,Programmer II,Health,Mass Customer,Yes
1680,Female,21.0,5,Desktop Support Technician,Property,Mass Customer,Yes
1682,Female,60.0,93,Structural Engineer,Manufacturing,Affluent Customer,Yes
1684,Female,40.0,96,Environmental Tech,Manufacturing,Mass Customer,No
1685,Female,48.0,32,Budget/Accounting Analyst III,IT,Mass Customer,No
1686,Male,39.0,95,Account Representative IV,Argiculture,Mass Customer,Yes
1689,Male,24.0,48,Quality Control Specialist,Financial Services,Mass Customer,Yes
1690,Male,31.0,6,Food Chemist,Health,Affluent Customer,Yes
1692,Female,53.0,85,Senior Quality Engineer,Health,Mass Customer,Yes
1693,Male,54.0,79,Accountant I,Health,Affluent Customer,No
1696,Male,28.0,48,Librarian,Entertainment,High Net Worth,No
1697,Female,51.0,44,Occupational Therapist,Health,Mass Customer,Yes
1699,Male,62.0,33,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes
1700,Female,50.0,28,Electrical Engineer,Manufacturing,High Net Worth,Yes
1702,Male,64.0,14,Research Nurse,Health,Mass Customer,No
1703,Female,29.0,14,Product Engineer,Telecommunications,Mass Customer,Yes
1704,Male,57.0,96,Analyst Programmer,IT,High Net Worth,No
1705,Female,40.0,1,Research Associate,Financial Services,Mass Customer,Yes
1707,Male,26.0,18,Cost Accountant,Financial Services,High Net Worth,No
1708,Female,31.0,39,Marketing Manager,Property,High Net Worth,No
1709,Male,45.0,36,Food Chemist,Health,Affluent Customer,No
1710,Female,65.0,49,Health Coach IV,Health,High Net Worth,No
1713,Female,31.0,89,Teacher,Retail,High Net Worth,Yes
1714,Female,21.0,80,Senior Sales Associate,Property,High Net Worth,Yes
1715,Male,32.0,41,Web Developer III,Entertainment,Mass Customer,Yes
1716,Female,33.0,42,Senior Developer,Telecommunications,Affluent Customer,No
1717,Male,41.0,96,Civil Engineer,Manufacturing,Mass Customer,No
1718,Female,26.0,13,Professor,Financial Services,High Net Worth,Yes
1719,Male,46.0,71,Media Manager IV,Financial Services,High Net Worth,No
1720,Female,33.0,96,Staff Accountant II,Financial Services,Mass Customer,Yes
1721,Female,39.0,82,Senior Quality Engineer,Financial Services,High Net Worth,No
1722,Male,56.0,52,Cost Accountant,Financial Services,Mass Customer,No
1724,Female,21.0,28,Assistant Media Planner,Entertainment,High Net Worth,Yes
1725,Female,40.0,80,Junior Executive,Manufacturing,High Net Worth,Yes
1726,Female,46.0,41,Junior Executive,Financial Services,High Net Worth,No
1728,Male,43.0,41,Paralegal,Financial Services,Affluent Customer,No
1729,Female,32.0,37,Mechanical Systems Engineer,Argiculture,High Net Worth,No
1730,Female,34.0,29,Senior Financial Analyst,Financial Services,Mass Customer,No
1731,Female,61.0,26,Health Coach III,Health,High Net Worth,Yes
1732,Male,41.0,95,Desktop Support Technician,Argiculture,Mass Customer,Yes
1733,Male,34.0,10,Associate Professor,Financial Services,High Net Worth,No
1734,Female,42.0,88,Community Outreach Specialist,Retail,Mass Customer,Yes
1735,Male,53.0,7,Occupational Therapist,Health,Mass Customer,No
1736,Male,22.0,83,Associate Professor,IT,Affluent Customer,No
1737,Female,43.0,21,Senior Developer,Property,Affluent Customer,Yes
1739,Male,65.0,20,Software Consultant,Entertainment,Mass Customer,No
1741,Male,25.0,18,General Manager,Financial Services,High Net Worth,No
1743,Male,38.0,80,Director of Sales,Manufacturing,Affluent Customer,Yes
1744,Female,48.0,41,Nurse Practicioner,Financial Services,High Net Worth,No
1745,Female,64.0,37,Chief Design Engineer,Financial Services,Mass Customer,Yes
1747,Male,33.0,46,Research Assistant II,Financial Services,Affluent Customer,No
1748,Male,63.0,83,Recruiter,Manufacturing,Mass Customer,Yes
1750,Male,61.0,14,Internal Auditor,Entertainment,Mass Customer,Yes
1753,Female,22.0,6,VP Product Management,Health,High Net Worth,Yes
1755,Female,33.0,38,Tax Accountant,Property,Mass Customer,No
1758,Female,48.0,16,Administrative Assistant I,Argiculture,Mass Customer,Yes
1759,Male,51.0,52,Biostatistician IV,Financial Services,High Net Worth,No
1760,Female,54.0,68,Dental Hygienist,Health,High Net Worth,No
1761,Female,45.0,96,Legal Assistant,Manufacturing,Mass Customer,Yes
1762,Female,42.0,49,Research Assistant II,Health,Mass Customer,Yes
1763,Female,25.0,96,Automation Specialist I,Manufacturing,Affluent Customer,Yes
1767,Female,61.0,28,Software Engineer IV,Manufacturing,Affluent Customer,Yes
1771,Female,45.0,1,Geological Engineer,Manufacturing,Mass Customer,Yes
1772,Male,35.0,98,Financial Analyst,Financial Services,High Net Worth,Yes
1774,Male,41.0,48,Compensation Analyst,Financial Services,Mass Customer,Yes
1775,Female,24.0,73,Actuary,Financial Services,Affluent Customer,No
1776,Male,41.0,77,Accountant I,Financial Services,Affluent Customer,No
1777,Female,26.0,47,Sales Representative,Retail,Affluent Customer,No
1779,Male,23.0,55,Information Systems Manager,Argiculture,Affluent Customer,No
1782,Male,53.0,47,Pharmacist,Health,Affluent Customer,Yes
1784,Female,25.0,37,GIS Technical Architect,Manufacturing,Mass Customer,Yes
1785,Male,59.0,23,Clinical Specialist,Health,Mass Customer,No
1786,Female,58.0,70,Administrative Assistant III,Argiculture,High Net Worth,Yes
1787,Male,43.0,2,Executive Secretary,Retail,High Net Worth,Yes
1788,Female,55.0,79,Account Representative IV,Financial Services,High Net Worth,Yes
1789,Female,33.0,44,Analog Circuit Design manager,Property,Mass Customer,No
1790,Male,26.0,90,Budget/Accounting Analyst IV,Health,Affluent Customer,No
1791,Female,45.0,20,Data Coordiator,IT,Affluent Customer,Yes
1793,Male,30.0,19,Actuary,Financial Services,Mass Customer,Yes
1794,Female,51.0,53,Administrative Officer,Property,Mass Customer,No
1795,Male,42.0,40,Internal Auditor,Manufacturing,Affluent Customer,No
1796,Female,50.0,79,Desktop Support Technician,Manufacturing,High Net Worth,Yes
1798,Female,19.0,46,Electrical Engineer,Manufacturing,High Net Worth,Yes
1800,Female,64.0,30,Executive Secretary,Argiculture,High Net Worth,No
1801,Male,43.0,48,Legal Assistant,Manufacturing,Affluent Customer,No
1802,Female,47.0,3,Nuclear Power Engineer,Manufacturing,Mass Customer,No
1804,Female,57.0,91,Product Engineer,Property,Affluent Customer,No
1805,Female,43.0,90,Budget/Accounting Analyst II,Financial Services,Mass Customer,No
1808,Male,54.0,98,Information Systems Manager,Retail,High Net Worth,No
1809,Female,59.0,67,Programmer II,Health,Mass Customer,Yes
1810,Male,61.0,98,Geological Engineer,Manufacturing,High Net Worth,No
1812,Female,60.0,20,Clinical Specialist,Health,Affluent Customer,No
1813,Female,19.0,45,Technical Writer,Manufacturing,Mass Customer,No
1814,Female,31.0,33,Web Designer IV,Retail,Affluent Customer,No
1815,Female,66.0,23,Software Test Engineer I,Argiculture,Mass Customer,Yes
1818,Female,53.0,64,Assistant Media Planner,Entertainment,Mass Customer,Yes
1819,Female,25.0,26,Graphic Designer,Entertainment,Mass Customer,Yes
1820,Male,24.0,12,Software Engineer II,IT,Affluent Customer,No
1821,Male,48.0,89,Web Developer IV,Entertainment,High Net Worth,Yes
1824,Female,60.0,12,Safety Technician III,Manufacturing,Affluent Customer,Yes
1825,Male,53.0,82,VP Quality Control,Financial Services,Mass Customer,Yes
1826,Male,59.0,33,Chemical Engineer,Manufacturing,High Net Worth,Yes
1827,Female,42.0,92,Sales Representative,Retail,Affluent Customer,Yes
1828,Female,32.0,65,Junior Executive,Manufacturing,Affluent Customer,No
1830,Male,35.0,98,Software Consultant,Manufacturing,High Net Worth,No
1831,Male,42.0,58,Social Worker,Health,Mass Customer,No
1832,Female,55.0,53,Programmer Analyst III,Manufacturing,Mass Customer,Yes
1833,Male,53.0,67,Actuary,Financial Services,High Net Worth,Yes
1834,Male,42.0,84,Director of Sales,Financial Services,High Net Worth,Yes
1835,Male,26.0,48,Financial Advisor,Financial Services,Affluent Customer,Yes
1836,Female,65.0,54,Research Nurse,Health,Mass Customer,Yes
1837,Male,46.0,9,Account Coordinator,Manufacturing,Mass Customer,Yes
1838,Female,55.0,14,Business Systems Development Analyst,Financial Services,Affluent Customer,Yes
1839,Female,33.0,60,Internal Auditor,Entertainment,High Net Worth,Yes
1840,Male,42.0,22,Staff Scientist,Argiculture,High Net Worth,Yes
1841,Male,24.0,63,Administrative Assistant III,Argiculture,Affluent Customer,No
1842,Male,43.0,89,Accountant IV,Financial Services,Mass Customer,No
1845,Male,42.0,34,General Manager,Financial Services,Mass Customer,No
1846,Female,41.0,4,Senior Editor,Manufacturing,Affluent Customer,No
1847,Female,42.0,68,Executive Secretary,Manufacturing,Mass Customer,No
1848,Male,43.0,22,Information Systems Manager,Manufacturing,Mass Customer,No
1850,Male,42.0,4,Biostatistician II,Manufacturing,High Net Worth,No
1852,Female,42.0,22,Research Associate,Manufacturing,Affluent Customer,No
1855,Male,48.0,2,Librarian,Entertainment,Mass Customer,Yes
1856,Female,50.0,57,Associate Professor,Retail,Mass Customer,No
1857,Male,51.0,57,Marketing Manager,Manufacturing,Affluent Customer,Yes
1859,Female,30.0,81,Accountant IV,IT,High Net Worth,Yes
1860,Female,43.0,4,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes
1861,Female,52.0,26,Geological Engineer,Manufacturing,Mass Customer,Yes
1863,Male,42.0,10,VP Product Management,Telecommunications,High Net Worth,No
1864,Female,59.0,45,Senior Quality Engineer,Retail,Mass Customer,No
1866,Male,27.0,27,Marketing Manager,Manufacturing,Mass Customer,No
1868,Female,31.0,11,Assistant Manager,Retail,Mass Customer,No
1869,Female,42.0,73,Geologist IV,Financial Services,High Net Worth,Yes
1871,Female,26.0,52,Senior Cost Accountant,Financial Services,High Net Worth,Yes
1872,Male,47.0,75,Help Desk Technician,Manufacturing,Mass Customer,Yes
1873,Male,27.0,49,General Manager,Manufacturing,Affluent Customer,Yes
1875,Male,61.0,4,Staff Scientist,Retail,High Net Worth,Yes
1876,Male,43.0,16,Recruiting Manager,Financial Services,Affluent Customer,No
1877,Male,53.0,13,Associate Professor,Financial Services,High Net Worth,Yes
1878,Male,65.0,6,Account Coordinator,Health,Affluent Customer,No
1879,Male,53.0,4,Account Representative I,Manufacturing,High Net Worth,No
1885,Male,37.0,18,Software Consultant,Health,High Net Worth,Yes
1886,Female,41.0,35,Nurse,IT,Affluent Customer,No
1887,Female,54.0,22,Director of Sales,IT,Affluent Customer,Yes
1890,Male,47.0,89,Analyst Programmer,Financial Services,Mass Customer,No
1891,Male,30.0,6,Marketing Manager,Retail,Mass Customer,Yes
1895,Female,44.0,53,Technical Writer,Manufacturing,Mass Customer,No
1898,Female,40.0,67,Developer III,Manufacturing,Affluent Customer,Yes
1900,Male,39.0,67,Safety Technician II,Financial Services,Affluent Customer,Yes
1901,Male,42.0,40,Budget/Accounting Analyst I,Argiculture,Affluent Customer,No
1902,Female,55.0,48,Environmental Tech,Financial Services,Mass Customer,Yes
1904,Female,42.0,60,Technical Writer,IT,High Net Worth,Yes
1907,Male,45.0,69,VP Sales,Health,High Net Worth,No
1908,Female,56.0,2,Help Desk Technician,Financial Services,High Net Worth,Yes
1909,Female,35.0,32,Research Assistant II,Argiculture,Affluent Customer,Yes
1910,Female,60.0,20,Systems Administrator I,Property,High Net Worth,Yes
1911,Male,39.0,22,Director of Sales,Manufacturing,Mass Customer,No
1912,Male,27.0,36,Account Coordinator,Manufacturing,High Net Worth,No
1913,Female,46.0,36,Dental Hygienist,Health,Mass Customer,Yes
1914,Male,51.0,72,VP Product Management,Financial Services,Mass Customer,No
1915,Female,66.0,40,Social Worker,Health,Mass Customer,Yes
1916,Male,25.0,71,Computer Systems Analyst II,Retail,High Net Worth,Yes
1917,Female,46.0,7,Senior Sales Associate,Argiculture,Affluent Customer,Yes
1919,Male,59.0,40,VP Product Management,Argiculture,Mass Customer,Yes
1920,Male,32.0,29,Sales Associate,Financial Services,Mass Customer,No
1923,Male,49.0,52,Health Coach IV,Health,Mass Customer,No
1926,Male,62.0,72,Senior Cost Accountant,Financial Services,High Net Worth,Yes
1927,Female,44.0,11,Software Test Engineer I,Manufacturing,Affluent Customer,Yes
1928,Male,42.0,2,Chemical Engineer,Manufacturing,High Net Worth,Yes
1929,Female,33.0,79,Food Chemist,Health,Affluent Customer,No
1930,Male,23.0,27,Speech Pathologist,Manufacturing,High Net Worth,No
